customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age
402,Male,9,Desktop Support Technician,Retail,Affluent Customer,No,22.0,41
403,Female,40,Graphic Designer,,Mass Customer,Yes,17.0,43
404,Male,92,Geologist I,Financial Services,Affluent Customer,Yes,4.0,23
405,Female,19,,Manufacturing,High Net Worth,Yes,14.0,47
406,Female,58,Financial Analyst,Financial Services,High Net Worth,No,12.0,31
407,Female,82,Structural Analysis Engineer,,High Net Worth,Yes,15.0,39
408,Male,79,Senior Financial Analyst,Financial Services,Affluent Customer,No,11.0,27
409,Female,84,Executive Secretary,Health,Mass Customer,Yes,13.0,40
410,Female,14,Structural Engineer,,Mass Customer,Yes,11.0,28
411,Female,84,Director of Sales,Financial Services,High Net Worth,No,12.0,41
412,Female,65,,IT,High Net Worth,No,19.0,58
413,Male,79,VP Quality Control,,High Net Worth,Yes,19.0,61
414,Male,12,Social Worker,Health,High Net Worth,No,10.0,42
415,Female,20,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18.0,63
416,Female,14,Software Consultant,,Mass Customer,Yes,1.0,21
417,Female,37,Biostatistician IV,Argiculture,Mass Customer,No,15.0,47
418,Female,56,,,Mass Customer,No,6.0,60
419,Female,34,VP Marketing,Manufacturing,Affluent Customer,No,17.0,37
420,Male,93,Help Desk Operator,Entertainment,High Net Worth,No,7.0,60
421,Female,26,Sales Representative,Retail,Mass Customer,Yes,2.0,19
422,Male,78,,Manufacturing,Affluent Customer,No,1.0,16
423,Male,43,Senior Quality Engineer,,Mass Customer,No,9.0,62
424,Male,77,Research Nurse,Health,High Net Worth,No,9.0,40
425,Female,60,Sales Representative,Retail,Mass Customer,Yes,20.0,65
426,Female,10,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8.0,46
427,Male,77,Assistant Media Planner,Entertainment,Mass Customer,Yes,2.0,22
428,Female,0,Structural Engineer,Health,High Net Worth,Yes,14.0,41
429,Female,7,Community Outreach Specialist,IT,High Net Worth,Yes,21.0,40
430,Female,46,Paralegal,Financial Services,High Net Worth,Yes,11.0,45
431,Male,8,Research Nurse,Health,Affluent Customer,Yes,18.0,62
432,Male,83,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10.0,28
433,Male,94,Statistician II,Property,Affluent Customer,No,15.0,54
434,Male,93,,Financial Services,Mass Customer,Yes,19.0,23
435,Male,5,GIS Technical Architect,Telecommunications,Mass Customer,No,1.0,19
436,Male,75,Internal Auditor,IT,Mass Customer,No,18.0,61
437,Male,24,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17.0,42
438,Male,25,Internal Auditor,Property,High Net Worth,Yes,13.0,29
439,Female,26,GIS Technical Architect,,Affluent Customer,No,10.0,44
440,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10.0,41
441,Female,74,Analyst Programmer,IT,Mass Customer,No,11.0,44
442,Male,2,,Financial Services,Mass Customer,No,1.0,17
443,Female,21,,Argiculture,High Net Worth,Yes,10.0,46
444,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8.0,51
445,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5.0,34
446,Female,73,Tax Accountant,IT,Affluent Customer,Yes,4.0,40
447,Female,98,Help Desk Technician,Argiculture,Mass Customer,Yes,1.0,17
448,Female,34,Software Engineer III,IT,High Net Worth,No,3.0,23
449,Female,74,VP Product Management,Manufacturing,High Net Worth,Yes,6.0,44
450,Female,5,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18.0,43
452,Female,22,Account Coordinator,Property,Mass Customer,Yes,5.0,59
455,Male,97,Civil Engineer,Manufacturing,Mass Customer,Yes,5.0,27
456,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17.0,43
457,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17.0,38
458,Male,57,Account Representative IV,Manufacturing,Affluent Customer,Yes,18.0,49
459,Female,88,Civil Engineer,Manufacturing,Mass Customer,Yes,13.0,32
460,Female,0,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16.0,32
461,Female,19,Social Worker,Health,Mass Customer,Yes,14.0,39
462,Female,32,,Manufacturing,Affluent Customer,Yes,5.0,58
463,Female,9,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20.0,56
464,Female,32,,,Mass Customer,Yes,10.0,60
465,Female,54,Developer III,Financial Services,Affluent Customer,Yes,14.0,42
466,Male,84,,Manufacturing,Affluent Customer,Yes,2.0,27
467,Male,51,Human Resources Assistant I,Property,Affluent Customer,No,15.0,64
468,Female,11,Software Test Engineer I,Property,High Net Worth,Yes,8.0,44
469,Male,91,Actuary,Financial Services,High Net Worth,Yes,3.0,22
470,Male,22,Internal Auditor,Retail,Mass Customer,No,1.0,17
471,Female,82,GIS Technical Architect,Financial Services,Affluent Customer,No,14.0,62
472,Female,38,Internal Auditor,Financial Services,Mass Customer,Yes,8.0,28
473,Male,2,Junior Executive,Health,Mass Customer,Yes,20.0,41
474,Female,86,Geologist IV,Entertainment,Affluent Customer,No,18.0,35
475,Male,0,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1.0,22
476,Male,65,Computer Systems Analyst IV,,Mass Customer,No,14.0,29
477,Female,32,Media Manager II,Financial Services,High Net Worth,Yes,13.0,58
478,Female,65,Chief Design Engineer,,Affluent Customer,Yes,5.0,57
479,Female,11,,IT,Mass Customer,Yes,4.0,24
481,Female,68,Programmer IV,Argiculture,Mass Customer,No,8.0,28
482,Male,33,,Health,Mass Customer,No,20.0,56
483,Male,35,Sales Representative,Retail,Affluent Customer,No,9.0,45
484,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22.0,44
485,Female,23,Statistician III,Manufacturing,High Net Worth,No,20.0,44
486,Female,0,Technical Writer,Manufacturing,Affluent Customer,Yes,15.0,63
487,Female,70,Food Chemist,Health,Mass Customer,No,10.0,39
488,Female,24,Help Desk Operator,Property,Mass Customer,Yes,10.0,38
489,Female,18,Senior Editor,Retail,Mass Customer,Yes,4.0,47
490,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6.0,26
491,Male,45,Speech Pathologist,Property,Affluent Customer,Yes,19.0,42
492,Male,54,Environmental Tech,Financial Services,Mass Customer,No,21.0,42
493,Female,83,Electrical Engineer,Manufacturing,Mass Customer,Yes,5.0,58
494,Male,33,Design Engineer,Manufacturing,Mass Customer,No,9.0,43
495,Male,91,VP Accounting,Financial Services,Mass Customer,Yes,6.0,59
496,Female,25,Engineer II,Financial Services,Affluent Customer,Yes,11.0,42
497,Female,96,,Property,Mass Customer,Yes,11.0,44
498,Female,58,VP Sales,Manufacturing,High Net Worth,Yes,10.0,40
499,Male,39,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19.0,57
500,Male,19,Recruiting Manager,Retail,Affluent Customer,Yes,10.0,26
501,Female,94,Environmental Specialist,,High Net Worth,No,19.0,41
502,Female,39,Teacher,Manufacturing,Mass Customer,No,18.0,48
503,Male,87,Dental Hygienist,Health,Affluent Customer,Yes,10.0,29
504,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7.0,23
505,Female,40,,,High Net Worth,Yes,10.0,52
506,Female,43,Health Coach II,Retail,Mass Customer,No,21.0,33
507,Female,98,,Health,Mass Customer,No,7.0,47
508,Female,94,Project Manager,Property,Mass Customer,Yes,11.0,47
509,Male,64,Developer II,Financial Services,Affluent Customer,Yes,21.0,39
510,Female,61,,,Mass Customer,No,2.0,26
511,Female,92,Dental Hygienist,Health,High Net Worth,No,10.0,36
512,Male,76,VP Accounting,Financial Services,Mass Customer,No,6.0,63
514,Male,9,Associate Professor,Financial Services,Mass Customer,Yes,4.0,22
515,Female,55,Help Desk Operator,IT,High Net Worth,No,8.0,29
516,Male,23,Environmental Tech,Financial Services,Mass Customer,No,20.0,60
517,Female,73,Chief Design Engineer,Property,Mass Customer,Yes,3.0,33
518,Male,60,Database Administrator IV,Retail,Mass Customer,Yes,10.0,27
519,Male,83,,,Mass Customer,Yes,1.0,18
520,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15.0,54
521,Female,29,Help Desk Operator,Health,High Net Worth,No,16.0,40
522,Female,64,,,Affluent Customer,Yes,16.0,42
523,Female,44,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16.0,44
524,Female,16,Nurse,Retail,Mass Customer,No,11.0,56
525,Male,64,Chemical Engineer,Manufacturing,Mass Customer,Yes,9.0,38
527,Female,81,VP Quality Control,Financial Services,Mass Customer,Yes,9.0,28
528,Female,10,Registered Nurse,Health,Mass Customer,No,4.0,39
529,Male,18,Operator,Retail,Affluent Customer,Yes,10.0,29
530,Male,2,Recruiter,Manufacturing,Mass Customer,No,15.0,44
531,Female,94,Senior Cost Accountant,Financial Services,High Net Worth,No,1.0,25
532,Female,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,19.0,57
533,Male,40,Database Administrator III,Retail,Mass Customer,No,11.0,37
534,Female,2,Systems Administrator I,,Mass Customer,No,12.0,64
535,Female,67,,,Affluent Customer,No,3.0,25
536,Female,64,Recruiting Manager,Manufacturing,Affluent Customer,No,16.0,59
537,Female,16,Structural Engineer,Entertainment,High Net Worth,No,7.0,29
538,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,5.0,62
539,Male,53,,Health,High Net Worth,No,15.0,43
540,Female,80,Chemical Engineer,Manufacturing,Mass Customer,No,1.0,17
541,Female,23,,Manufacturing,Affluent Customer,Yes,13.0,52
542,Female,78,Accountant III,Manufacturing,Mass Customer,No,18.0,51
543,Male,9,Account Coordinator,Retail,Affluent Customer,Yes,17.0,45
544,Male,51,Structural Engineer,Manufacturing,High Net Worth,Yes,5.0,28
545,Female,43,Project Manager,Health,Mass Customer,Yes,18.0,40
546,Female,80,Information Systems Manager,Health,Mass Customer,Yes,12.0,37
547,Female,22,Sales Associate,Health,Mass Customer,No,5.0,22
549,Male,84,Human Resources Manager,Retail,Mass Customer,Yes,2.0,33
550,Female,16,,Retail,Mass Customer,No,15.0,42
551,Female,8,Structural Engineer,Financial Services,High Net Worth,No,9.0,31
552,Male,66,Geological Engineer,Manufacturing,High Net Worth,Yes,20.0,40
553,Female,62,Senior Sales Associate,Argiculture,Affluent Customer,Yes,7.0,39
554,Female,33,Graphic Designer,Health,Mass Customer,Yes,7.0,63
555,Male,99,Junior Executive,Property,Mass Customer,No,4.0,48
556,Female,69,Junior Executive,,Mass Customer,No,11.0,61
557,Female,67,,Manufacturing,Affluent Customer,Yes,18.0,57
558,Female,96,Programmer Analyst III,,Mass Customer,No,8.0,45
559,Female,39,Payment Adjustment Coordinator,Retail,High Net Worth,Yes,16.0,30
560,Female,1,Social Worker,Health,Affluent Customer,No,8.0,65
561,Female,99,Tax Accountant,,Mass Customer,No,12.0,41
562,Female,88,Marketing Assistant,,Mass Customer,No,17.0,48
563,Male,25,Accounting Assistant II,IT,Mass Customer,Yes,19.0,44
564,Female,7,Operator,Retail,High Net Worth,No,7.0,35
565,Male,30,Civil Engineer,Manufacturing,Mass Customer,Yes,16.0,59
566,Female,66,Systems Administrator I,Financial Services,High Net Worth,Yes,9.0,40
567,Male,73,,Financial Services,Affluent Customer,No,16.0,53
568,Male,32,VP Sales,Manufacturing,Mass Customer,No,13.0,61
569,Male,30,Analog Circuit Design manager,IT,Mass Customer,No,10.0,42
570,Male,14,VP Product Management,Financial Services,Mass Customer,Yes,15.0,40
571,Female,30,Assistant Media Planner,Entertainment,Mass Customer,No,6.0,60
572,Male,0,Clinical Specialist,Health,High Net Worth,Yes,5.0,51
573,Male,39,General Manager,,Mass Customer,No,2.0,24
574,Male,95,Senior Cost Accountant,Financial Services,Mass Customer,No,20.0,28
575,Male,64,VP Accounting,Financial Services,High Net Worth,Yes,11.0,62
576,Male,98,Recruiter,Retail,Mass Customer,Yes,7.0,41
577,Female,41,,Property,Mass Customer,Yes,19.0,62
578,Female,72,Web Developer I,,High Net Worth,Yes,3.0,23
579,Female,89,Software Engineer II,Health,Mass Customer,No,12.0,44
580,Male,83,Compensation Analyst,Financial Services,Mass Customer,Yes,14.0,43
581,Female,32,Computer Systems Analyst IV,Financial Services,Mass Customer,Yes,16.0,49
583,Male,97,Registered Nurse,Health,Mass Customer,No,4.0,32
584,Female,10,Tax Accountant,Manufacturing,Affluent Customer,Yes,19.0,23
585,Female,66,Pharmacist,Health,Mass Customer,Yes,10.0,40
586,Female,63,Chief Design Engineer,Manufacturing,Mass Customer,No,4.0,19
587,Male,43,Registered Nurse,Health,Mass Customer,Yes,19.0,52
588,Male,15,Assistant Media Planner,Entertainment,Mass Customer,No,11.0,55
589,Male,76,Compensation Analyst,Financial Services,Mass Customer,Yes,1.0,23
590,Female,85,Assistant Professor,Health,Mass Customer,Yes,11.0,30
591,Male,16,Business Systems Development Analyst,Entertainment,Affluent Customer,No,16.0,44
592,Male,73,VP Sales,Manufacturing,Mass Customer,No,2.0,26
593,Male,64,Structural Analysis Engineer,,Mass Customer,No,4.0,34
594,Male,74,Office Assistant II,,Mass Customer,No,13.0,38
595,Male,72,VP Marketing,Financial Services,Mass Customer,No,22.0,45
596,Female,9,Recruiter,Property,Affluent Customer,No,13.0,50
597,Female,6,Recruiter,Manufacturing,Mass Customer,No,6.0,64
598,Male,25,Financial Advisor,Financial Services,High Net Worth,No,12.0,51
600,Male,65,Nurse,Argiculture,Mass Customer,Yes,8.0,44
601,Male,56,Senior Quality Engineer,Retail,High Net Worth,Yes,4.0,26
602,Female,0,Office Assistant II,,High Net Worth,Yes,9.0,26
603,Female,28,Marketing Assistant,Financial Services,Affluent Customer,No,11.0,31
604,Female,72,Help Desk Operator,IT,Affluent Customer,No,3.0,20
605,Male,13,Electrical Engineer,Manufacturing,Mass Customer,Yes,5.0,46
606,Female,62,Chemical Engineer,Manufacturing,Mass Customer,Yes,2.0,29
607,Female,55,Dental Hygienist,Health,Mass Customer,No,15.0,42
608,Female,55,Accounting Assistant I,Retail,High Net Worth,Yes,12.0,38
609,Female,32,Computer Systems Analyst II,Health,Mass Customer,No,1.0,18
610,Male,45,Help Desk Technician,Financial Services,Mass Customer,Yes,15.0,60
611,Male,58,Help Desk Technician,Manufacturing,Mass Customer,Yes,16.0,32
612,Male,50,GIS Technical Architect,Health,Mass Customer,No,14.0,56
613,Female,4,Analyst Programmer,Property,High Net Worth,No,17.0,29
614,Female,45,,Manufacturing,Mass Customer,Yes,11.0,23
615,Female,93,Human Resources Assistant I,Property,Mass Customer,No,19.0,62
616,Female,36,,Health,High Net Worth,No,6.0,23
617,Female,81,Director of Sales,Property,Mass Customer,No,15.0,58
618,Male,17,Electrical Engineer,Manufacturing,Affluent Customer,Yes,18.0,56
619,Male,39,Speech Pathologist,Property,Mass Customer,No,20.0,41
620,Female,54,Financial Analyst,Financial Services,Mass Customer,Yes,5.0,45
621,Male,78,Systems Administrator III,,High Net Worth,No,14.0,54
622,Male,18,,Financial Services,Mass Customer,No,17.0,50
623,Male,52,Health Coach II,Property,High Net Worth,No,4.0,30
624,Male,44,Research Assistant II,Manufacturing,Mass Customer,Yes,13.0,42
625,Female,33,Assistant Media Planner,Entertainment,High Net Worth,Yes,7.0,44
626,Male,12,Geological Engineer,Manufacturing,Mass Customer,No,2.0,26
627,Female,24,,,High Net Worth,No,10.0,48
628,Female,14,Actuary,Financial Services,Mass Customer,No,13.0,37
629,Male,29,Chemical Engineer,Manufacturing,High Net Worth,No,6.0,58
630,Male,90,Statistician III,Property,Affluent Customer,Yes,17.0,32
631,Female,33,Computer Systems Analyst I,Health,Affluent Customer,No,17.0,52
632,Male,67,General Manager,Health,Mass Customer,No,1.0,20
633,Male,51,Nurse,,High Net Worth,Yes,11.0,32
634,Female,35,Speech Pathologist,Manufacturing,Mass Customer,No,15.0,40
635,Female,78,Programmer Analyst IV,,Mass Customer,Yes,9.0,42
636,Female,42,Systems Administrator II,,Mass Customer,No,19.0,47
637,Female,60,Health Coach I,Health,High Net Worth,No,13.0,42
638,Male,19,,Manufacturing,High Net Worth,No,13.0,51
639,Male,51,Nuclear Power Engineer,Manufacturing,Mass Customer,No,16.0,44
640,Male,12,Librarian,Entertainment,High Net Worth,Yes,10.0,43
641,Male,86,Accounting Assistant I,Manufacturing,Affluent Customer,No,3.0,44
642,Male,9,Automation Specialist IV,Property,Mass Customer,No,12.0,46
643,Female,48,Assistant Media Planner,Entertainment,Mass Customer,Yes,10.0,36
644,Male,59,Administrative Officer,Health,Affluent Customer,No,2.0,19
645,Male,50,Analyst Programmer,,High Net Worth,No,11.0,47
646,Female,3,Human Resources Manager,Manufacturing,Affluent Customer,No,13.0,45
647,Male,61,Assistant Manager,Retail,Mass Customer,Yes,10.0,61
648,Male,86,Accountant II,Financial Services,Mass Customer,Yes,9.0,40
649,Female,23,Legal Assistant,Financial Services,Mass Customer,Yes,10.0,44
650,Male,81,Assistant Manager,Health,Mass Customer,No,13.0,41
651,Female,76,Tax Accountant,Health,Affluent Customer,No,13.0,45
652,Female,62,Staff Scientist,Financial Services,High Net Worth,Yes,1.0,22
653,Male,68,Graphic Designer,Financial Services,Affluent Customer,Yes,19.0,50
654,Female,2,Administrative Officer,Manufacturing,Affluent Customer,No,5.0,25
655,Male,64,General Manager,Manufacturing,Affluent Customer,Yes,19.0,44
656,Female,80,Automation Specialist III,Manufacturing,High Net Worth,Yes,8.0,40
657,Male,66,Safety Technician II,Manufacturing,Affluent Customer,No,10.0,25
658,Male,38,Tax Accountant,Manufacturing,Affluent Customer,Yes,8.0,74
659,Female,44,,Financial Services,Affluent Customer,Yes,15.0,39
660,Female,82,Geological Engineer,Manufacturing,High Net Worth,No,6.0,23
661,Female,35,Sales Associate,IT,High Net Worth,No,14.0,30
662,Female,41,Chemical Engineer,Manufacturing,Mass Customer,Yes,5.0,51
663,Male,27,VP Sales,Property,Affluent Customer,Yes,3.0,21
664,Male,38,Research Nurse,Health,High Net Worth,No,4.0,24
665,Male,82,Human Resources Assistant I,,Mass Customer,No,5.0,21
666,Female,82,Social Worker,Health,High Net Worth,Yes,15.0,35
667,Female,62,Payment Adjustment Coordinator,Manufacturing,High Net Worth,Yes,3.0,24
668,Female,61,Junior Executive,Health,Mass Customer,No,7.0,52
669,Female,73,Research Associate,,Mass Customer,No,3.0,38
670,Female,75,Business Systems Development Analyst,Retail,Affluent Customer,No,8.0,26
671,Male,49,,Argiculture,Mass Customer,No,5.0,34
672,Male,53,Analog Circuit Design manager,Retail,High Net Worth,No,12.0,41
673,Male,35,VP Sales,Health,Mass Customer,Yes,4.0,43
674,Female,61,Developer II,,Mass Customer,No,5.0,64
675,Female,37,Administrative Assistant I,Financial Services,Mass Customer,Yes,17.0,42
676,Male,51,Senior Editor,,High Net Worth,Yes,14.0,50
677,Male,59,Senior Cost Accountant,Financial Services,Mass Customer,No,5.0,21
678,Female,57,Accounting Assistant II,IT,High Net Worth,No,2.0,23
679,Female,29,Registered Nurse,Health,Mass Customer,No,12.0,44
681,Female,55,VP Product Management,Manufacturing,Mass Customer,Yes,17.0,40
682,Male,53,Health Coach IV,Health,Affluent Customer,Yes,7.0,47
683,Male,60,,Manufacturing,Mass Customer,Yes,10.0,56
684,Male,88,Desktop Support Technician,Financial Services,Mass Customer,No,14.0,31
686,Female,60,GIS Technical Architect,Argiculture,High Net Worth,Yes,5.0,64
687,Male,25,Executive Secretary,Retail,High Net Worth,Yes,5.0,59
688,Male,90,Junior Executive,Health,High Net Worth,No,9.0,49
