customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,postcode,state,property_valuation,target
312,Male,44,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6.0,60,2216,NSW,10,1
313,Male,70,Operator,Manufacturing,Mass Customer,Yes,13.0,31,3796,VIC,8,1
314,Female,27,Marketing Assistant,Retail,High Net Worth,Yes,5.0,56,3064,VIC,3,1
315,Female,67,Chief Design Engineer,Manufacturing,Affluent Customer,No,12.0,60,3197,VIC,10,1
316,Female,72,Environmental Specialist,Manufacturing,Mass Customer,Yes,10.0,42,3064,VIC,7,0
317,Female,26,Automation Specialist II,Entertainment,Mass Customer,Yes,14.0,44,2232,NSW,10,0
318,Female,21,Programmer III,Retail,Affluent Customer,Yes,18.0,49,2365,NSW,2,1
319,Female,32,,Retail,Mass Customer,Yes,14.0,47,2747,NSW,8,0
320,Male,19,Registered Nurse,Health,Mass Customer,No,4.0,21,4701,QLD,2,1
321,Female,58,Marketing Manager,,Mass Customer,No,18.0,45,4503,QLD,5,0
322,Female,19,Research Associate,Financial Services,Mass Customer,Yes,11.0,41,4350,QLD,6,1
323,Female,54,Senior Developer,Health,Mass Customer,Yes,7.0,45,4210,QLD,9,1
324,Male,97,Computer Systems Analyst I,IT,Mass Customer,Yes,15.0,32,2223,NSW,9,0
325,Female,98,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17.0,47,4122,QLD,8,1
326,Female,74,Help Desk Operator,Financial Services,Mass Customer,No,6.0,38,2515,NSW,10,0
327,Female,10,Design Engineer,Health,Mass Customer,No,12.0,50,4214,QLD,8,0
328,Female,87,Senior Developer,Manufacturing,Mass Customer,No,12.0,27,3437,VIC,8,1
329,Male,25,Account Representative IV,Entertainment,High Net Worth,Yes,12.0,34,3338,VIC,4,1
330,Male,78,Recruiting Manager,Manufacturing,High Net Worth,Yes,7.0,59,2203,NSW,9,1
331,Male,87,Desktop Support Technician,Health,Mass Customer,Yes,3.0,20,2088,NSW,8,1
332,Female,23,Registered Nurse,Health,High Net Worth,No,14.0,40,4226,QLD,8,0
333,Female,25,Sales Associate,Financial Services,Affluent Customer,Yes,8.0,53,4213,QLD,5,1
334,Female,71,Financial Advisor,Financial Services,Affluent Customer,Yes,3.0,19,3356,VIC,2,1
335,Female,20,Senior Editor,,Affluent Customer,No,8.0,35,3223,VIC,6,0
336,Female,91,,Manufacturing,High Net Worth,No,3.0,38,3032,VIC,8,0
337,Female,67,Statistician IV,Argiculture,High Net Worth,Yes,12.0,39,3105,VIC,10,1
338,Female,33,,Health,Mass Customer,No,19.0,60,3101,VIC,12,1
339,Female,56,Human Resources Manager,Health,Mass Customer,No,12.0,38,2763,NSW,8,0
340,Male,39,,Argiculture,Mass Customer,Yes,17.0,45,2089,NSW,10,1
341,Male,10,GIS Technical Architect,Financial Services,Mass Customer,No,5.0,42,2759,NSW,8,0
342,Male,40,Programmer IV,Health,High Net Worth,No,2.0,31,2040,NSW,10,0
343,Female,76,Recruiter,Property,Affluent Customer,No,13.0,61,2126,NSW,11,1
344,Female,91,,,High Net Worth,Yes,4.0,45,2147,NSW,9,1
345,Female,74,Senior Sales Associate,Health,High Net Worth,Yes,17.0,29,2251,NSW,9,1
346,Male,68,Financial Analyst,Financial Services,Mass Customer,No,3.0,37,2155,NSW,10,1
347,Male,50,Marketing Manager,Financial Services,Mass Customer,No,9.0,53,2153,NSW,9,1
348,Male,20,Assistant Professor,Retail,Mass Customer,Yes,9.0,38,2768,NSW,10,1
349,Female,35,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4.0,37,3127,VIC,11,0
350,Female,47,Clinical Specialist,Health,Mass Customer,Yes,9.0,41,3087,VIC,9,1
351,Male,69,Pharmacist,Health,Mass Customer,Yes,2.0,19,3131,VIC,10,0
352,Male,12,Sales Representative,Retail,Mass Customer,No,4.0,39,4350,QLD,6,1
353,Female,9,Information Systems Manager,,Mass Customer,No,3.0,38,3134,VIC,9,1
354,Female,87,Legal Assistant,Property,Mass Customer,No,9.0,38,2830,NSW,5,1
355,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3.0,39,2193,NSW,8,0
356,Female,10,Librarian,Entertainment,High Net Worth,No,5.0,43,4055,QLD,3,0
357,Female,21,Director of Sales,,Affluent Customer,No,18.0,49,3199,VIC,9,1
358,Female,54,Accounting Assistant IV,,Mass Customer,No,18.0,33,2170,NSW,9,0
359,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6.0,60,2322,NSW,4,1
360,Female,64,Staff Scientist,Property,Mass Customer,Yes,19.0,62,2530,NSW,7,0
361,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2.0,19,2075,NSW,11,1
362,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18.0,44,2340,NSW,7,0
363,Female,82,Project Manager,Retail,Mass Customer,Yes,7.0,30,2066,NSW,12,1
364,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11.0,42,4217,QLD,9,1
365,Female,98,VP Quality Control,Property,High Net Worth,No,15.0,42,4020,QLD,5,1
366,Female,7,Librarian,Entertainment,High Net Worth,No,19.0,64,2096,NSW,10,1
367,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12.0,33,2179,NSW,12,1
368,Female,32,,Financial Services,High Net Worth,No,6.0,32,4127,QLD,6,1
369,Male,19,Actuary,Financial Services,Mass Customer,Yes,9.0,27,3130,VIC,10,1
370,Male,91,,Telecommunications,Affluent Customer,Yes,3.0,20,4570,QLD,4,1
371,Male,7,Systems Administrator III,Financial Services,Mass Customer,No,7.0,64,3215,VIC,4,0
372,Female,19,Graphic Designer,Property,Affluent Customer,Yes,4.0,31,3101,VIC,8,1
373,Female,95,Structural Analysis Engineer,Health,High Net Worth,Yes,1.0,18,3931,VIC,9,0
374,Male,81,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8.0,26,3165,VIC,10,1
375,Male,13,Automation Specialist II,Manufacturing,Mass Customer,Yes,7.0,42,2166,NSW,9,0
376,Female,60,Financial Advisor,Financial Services,Mass Customer,Yes,19.0,52,3936,VIC,7,0
377,Male,65,Staff Scientist,Argiculture,Mass Customer,No,1.0,19,2265,NSW,5,1
378,Female,98,Senior Developer,Retail,Mass Customer,No,17.0,44,2203,NSW,9,1
379,Male,2,,Manufacturing,High Net Worth,Yes,4.0,38,3034,VIC,7,0
380,Female,66,Structural Engineer,Property,Mass Customer,No,17.0,62,4670,QLD,1,1
381,Female,99,Sales Associate,,Affluent Customer,No,1.0,22,2062,NSW,12,1
382,Male,68,Research Nurse,Health,Mass Customer,Yes,7.0,33,2162,NSW,5,1
383,Male,37,Nurse Practicioner,,Affluent Customer,No,14.0,40,4170,QLD,8,0
384,Female,70,,Financial Services,Affluent Customer,No,17.0,42,3033,VIC,7,0
385,Male,69,Project Manager,Health,High Net Worth,No,9.0,52,2170,NSW,9,1
386,Female,63,Senior Quality Engineer,Argiculture,Mass Customer,No,5.0,28,2749,NSW,8,0
387,Male,34,Administrative Officer,Financial Services,Mass Customer,No,22.0,41,2144,NSW,10,0
388,Female,53,,Financial Services,Mass Customer,Yes,11.0,52,3805,VIC,8,0
389,Female,97,Help Desk Operator,Entertainment,Affluent Customer,Yes,17.0,43,2047,NSW,9,1
390,Male,83,Programmer Analyst II,Health,Affluent Customer,No,3.0,21,2100,NSW,10,0
391,Male,80,,Argiculture,Mass Customer,No,16.0,48,2642,NSW,2,0
392,Male,38,Safety Technician I,Property,Mass Customer,No,13.0,40,3228,VIC,8,1
393,Male,35,Associate Professor,Manufacturing,Mass Customer,Yes,9.0,63,2145,NSW,10,0
394,Female,70,Legal Assistant,Health,High Net Worth,Yes,16.0,41,2287,NSW,5,1
395,Male,28,Data Coordiator,Retail,High Net Worth,Yes,9.0,42,3444,VIC,7,1
396,Female,98,Systems Administrator III,Telecommunications,High Net Worth,Yes,16.0,51,2076,NSW,11,1
397,Female,86,Paralegal,Financial Services,Affluent Customer,Yes,5.0,37,4124,QLD,7,1
398,Female,20,,Retail,Affluent Customer,No,11.0,49,3191,VIC,12,1
399,Male,26,Engineer III,Manufacturing,Affluent Customer,Yes,16.0,42,4305,QLD,3,0
400,Female,86,Financial Analyst,Financial Services,Mass Customer,No,5.0,56,3195,VIC,11,0
401,Female,56,Assistant Professor,Retail,Mass Customer,No,15.0,32,2579,NSW,5,1
402,Male,9,Desktop Support Technician,Retail,Affluent Customer,No,22.0,41,2835,NSW,1,1
403,Female,40,Graphic Designer,,Mass Customer,Yes,17.0,43,3337,VIC,3,1
404,Male,92,Geologist I,Financial Services,Affluent Customer,Yes,4.0,23,2536,NSW,4,1
405,Female,19,,Manufacturing,High Net Worth,Yes,14.0,47,2770,NSW,8,1
406,Female,58,Financial Analyst,Financial Services,High Net Worth,No,12.0,31,2646,NSW,1,1
407,Female,82,Structural Analysis Engineer,,High Net Worth,Yes,15.0,39,2756,NSW,8,1
408,Male,79,Senior Financial Analyst,Financial Services,Affluent Customer,No,11.0,27,3133,VIC,10,0
409,Female,84,Executive Secretary,Health,Mass Customer,Yes,13.0,40,2066,NSW,9,0
410,Female,14,Structural Engineer,,Mass Customer,Yes,11.0,28,2750,NSW,8,1
411,Female,84,Director of Sales,Financial Services,High Net Worth,No,12.0,41,2750,NSW,8,0
412,Female,65,,IT,High Net Worth,No,19.0,58,4558,QLD,3,0
413,Male,79,VP Quality Control,,High Net Worth,Yes,19.0,61,2211,NSW,9,0
414,Male,12,Social Worker,Health,High Net Worth,No,10.0,42,2570,NSW,8,1
415,Female,20,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18.0,63,2170,NSW,9,0
416,Female,14,Software Consultant,,Mass Customer,Yes,1.0,21,4552,QLD,4,0
417,Female,37,Biostatistician IV,Argiculture,Mass Customer,No,15.0,47,3082,VIC,8,1
418,Female,56,,,Mass Customer,No,6.0,60,2360,NSW,1,1
419,Female,34,VP Marketing,Manufacturing,Affluent Customer,No,17.0,37,4223,QLD,8,1
420,Male,93,Help Desk Operator,Entertainment,High Net Worth,No,7.0,60,3183,VIC,7,1
421,Female,26,Sales Representative,Retail,Mass Customer,Yes,2.0,19,2330,NSW,3,1
422,Male,78,,Manufacturing,Affluent Customer,No,1.0,16,2031,NSW,11,0
423,Male,43,Senior Quality Engineer,,Mass Customer,No,9.0,62,4370,QLD,2,0
424,Male,77,Research Nurse,Health,High Net Worth,No,9.0,40,3150,VIC,11,1
425,Female,60,Sales Representative,Retail,Mass Customer,Yes,20.0,65,2549,NSW,3,1
426,Female,10,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8.0,46,3040,VIC,8,1
427,Male,77,Assistant Media Planner,Entertainment,Mass Customer,Yes,2.0,22,2065,NSW,11,0
428,Female,0,Structural Engineer,Health,High Net Worth,Yes,14.0,41,2065,NSW,10,1
429,Female,7,Community Outreach Specialist,IT,High Net Worth,Yes,21.0,40,2340,NSW,3,1
430,Female,46,Paralegal,Financial Services,High Net Worth,Yes,11.0,45,4209,QLD,7,1
431,Male,8,Research Nurse,Health,Affluent Customer,Yes,18.0,62,4173,QLD,7,0
432,Male,83,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10.0,28,2065,NSW,10,1
433,Male,94,Statistician II,Property,Affluent Customer,No,15.0,54,3204,VIC,2,1
434,Male,93,,Financial Services,Mass Customer,Yes,19.0,23,2210,NSW,10,0
435,Male,5,GIS Technical Architect,Telecommunications,Mass Customer,No,1.0,19,2068,NSW,12,0
436,Male,75,Internal Auditor,IT,Mass Customer,No,18.0,61,2085,NSW,10,0
437,Male,24,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17.0,42,3064,VIC,7,1
438,Male,25,Internal Auditor,Property,High Net Worth,Yes,13.0,29,3074,VIC,4,1
439,Female,26,GIS Technical Architect,,Affluent Customer,No,10.0,44,3806,VIC,8,1
440,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10.0,41,2259,NSW,6,1
441,Female,74,Analyst Programmer,IT,Mass Customer,No,11.0,44,2260,NSW,8,0
442,Male,2,,Financial Services,Mass Customer,No,1.0,17,4074,QLD,6,1
443,Female,21,,Argiculture,High Net Worth,Yes,10.0,46,4215,QLD,7,1
444,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8.0,51,2160,NSW,6,1
445,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5.0,34,3008,VIC,5,1
446,Female,73,Tax Accountant,IT,Affluent Customer,Yes,4.0,40,2217,NSW,9,1
447,Female,98,Help Desk Technician,Argiculture,Mass Customer,Yes,1.0,17,2213,NSW,10,1
448,Female,34,Software Engineer III,IT,High Net Worth,No,3.0,23,2748,NSW,10,0
449,Female,74,VP Product Management,Manufacturing,High Net Worth,Yes,6.0,44,2567,NSW,7,1
450,Female,5,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18.0,43,2096,NSW,10,0
452,Female,22,Account Coordinator,Property,Mass Customer,Yes,5.0,59,3015,VIC,8,0
455,Male,97,Civil Engineer,Manufacturing,Mass Customer,Yes,5.0,27,2233,NSW,10,0
456,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17.0,43,2145,NSW,7,0
457,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17.0,38,2759,NSW,9,0
458,Male,57,Account Representative IV,Manufacturing,Affluent Customer,Yes,18.0,49,3121,VIC,8,0
459,Female,88,Civil Engineer,Manufacturing,Mass Customer,Yes,13.0,32,4870,QLD,5,0
460,Female,0,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16.0,32,3337,VIC,2,0
461,Female,19,Social Worker,Health,Mass Customer,Yes,14.0,39,2118,NSW,10,1
462,Female,32,,Manufacturing,Affluent Customer,Yes,5.0,58,2259,NSW,6,1
463,Female,9,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20.0,56,2760,NSW,7,1
464,Female,32,,,Mass Customer,Yes,10.0,60,3150,VIC,11,1
465,Female,54,Developer III,Financial Services,Affluent Customer,Yes,14.0,42,2770,NSW,5,1
466,Male,84,,Manufacturing,Affluent Customer,Yes,2.0,27,2763,NSW,9,1
467,Male,51,Human Resources Assistant I,Property,Affluent Customer,No,15.0,64,2050,NSW,9,1
468,Female,11,Software Test Engineer I,Property,High Net Worth,Yes,8.0,44,3058,VIC,9,1
469,Male,91,Actuary,Financial Services,High Net Worth,Yes,3.0,22,2074,NSW,12,1
470,Male,22,Internal Auditor,Retail,Mass Customer,No,1.0,17,2120,NSW,11,1
471,Female,82,GIS Technical Architect,Financial Services,Affluent Customer,No,14.0,62,3812,VIC,8,1
472,Female,38,Internal Auditor,Financial Services,Mass Customer,Yes,8.0,28,2147,NSW,9,0
473,Male,2,Junior Executive,Health,Mass Customer,Yes,20.0,41,3111,VIC,9,1
474,Female,86,Geologist IV,Entertainment,Affluent Customer,No,18.0,35,2567,NSW,9,0
475,Male,0,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1.0,22,3012,VIC,10,1
476,Male,65,Computer Systems Analyst IV,,Mass Customer,No,14.0,29,4217,QLD,8,0
477,Female,32,Media Manager II,Financial Services,High Net Worth,Yes,13.0,58,2197,NSW,9,0
478,Female,65,Chief Design Engineer,,Affluent Customer,Yes,5.0,57,2142,NSW,8,1
479,Female,11,,IT,Mass Customer,Yes,4.0,24,2340,NSW,4,1
481,Female,68,Programmer IV,Argiculture,Mass Customer,No,8.0,28,2155,NSW,9,0
482,Male,33,,Health,Mass Customer,No,20.0,56,2046,NSW,9,1
483,Male,35,Sales Representative,Retail,Affluent Customer,No,9.0,45,3162,VIC,9,1
484,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22.0,44,2037,NSW,9,0
485,Female,23,Statistician III,Manufacturing,High Net Worth,No,20.0,44,2428,NSW,3,1
486,Female,0,Technical Writer,Manufacturing,Affluent Customer,Yes,15.0,63,3141,VIC,7,0
487,Female,70,Food Chemist,Health,Mass Customer,No,10.0,39,3178,VIC,9,0
488,Female,24,Help Desk Operator,Property,Mass Customer,Yes,10.0,38,3564,VIC,2,1
489,Female,18,Senior Editor,Retail,Mass Customer,Yes,4.0,47,3550,VIC,4,0
490,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6.0,26,3070,VIC,11,1
491,Male,45,Speech Pathologist,Property,Affluent Customer,Yes,19.0,42,3775,VIC,10,1
492,Male,54,Environmental Tech,Financial Services,Mass Customer,No,21.0,42,3004,VIC,9,0
493,Female,83,Electrical Engineer,Manufacturing,Mass Customer,Yes,5.0,58,4226,QLD,10,0
494,Male,33,Design Engineer,Manufacturing,Mass Customer,No,9.0,43,2026,NSW,10,0
495,Male,91,VP Accounting,Financial Services,Mass Customer,Yes,6.0,59,3185,VIC,9,1
496,Female,25,Engineer II,Financial Services,Affluent Customer,Yes,11.0,42,2015,NSW,9,0
497,Female,96,,Property,Mass Customer,Yes,11.0,44,3012,VIC,9,0
498,Female,58,VP Sales,Manufacturing,High Net Worth,Yes,10.0,40,2447,NSW,3,1
499,Male,39,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19.0,57,3143,VIC,7,1
500,Male,19,Recruiting Manager,Retail,Affluent Customer,Yes,10.0,26,3910,VIC,7,1
501,Female,94,Environmental Specialist,,High Net Worth,No,19.0,41,3621,VIC,8,0
502,Female,39,Teacher,Manufacturing,Mass Customer,No,18.0,48,4702,QLD,3,0
503,Male,87,Dental Hygienist,Health,Affluent Customer,Yes,10.0,29,2133,NSW,10,0
504,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7.0,23,3075,VIC,7,1
505,Female,40,,,High Net Worth,Yes,10.0,52,2069,NSW,9,0
506,Female,43,Health Coach II,Retail,Mass Customer,No,21.0,33,3911,VIC,10,1
507,Female,98,,Health,Mass Customer,No,7.0,47,2250,NSW,8,1
508,Female,94,Project Manager,Property,Mass Customer,Yes,11.0,47,2487,NSW,9,1
509,Male,64,Developer II,Financial Services,Affluent Customer,Yes,21.0,39,4123,QLD,6,1
510,Female,61,,,Mass Customer,No,2.0,26,2151,NSW,8,0
511,Female,92,Dental Hygienist,Health,High Net Worth,No,10.0,36,2428,NSW,3,0
512,Male,76,VP Accounting,Financial Services,Mass Customer,No,6.0,63,3156,VIC,8,0
514,Male,9,Associate Professor,Financial Services,Mass Customer,Yes,4.0,22,3152,VIC,10,0
515,Female,55,Help Desk Operator,IT,High Net Worth,No,8.0,29,2026,NSW,12,1
516,Male,23,Environmental Tech,Financial Services,Mass Customer,No,20.0,60,2233,NSW,8,1
517,Female,73,Chief Design Engineer,Property,Mass Customer,Yes,3.0,33,2027,NSW,11,1
518,Male,60,Database Administrator IV,Retail,Mass Customer,Yes,10.0,27,4208,QLD,8,0
519,Male,83,,,Mass Customer,Yes,1.0,18,3124,VIC,12,0
520,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15.0,54,2211,NSW,9,0
521,Female,29,Help Desk Operator,Health,High Net Worth,No,16.0,40,2564,NSW,8,0
522,Female,64,,,Affluent Customer,Yes,16.0,42,4221,QLD,9,0
523,Female,44,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16.0,44,2049,NSW,10,1
524,Female,16,Nurse,Retail,Mass Customer,No,11.0,56,3690,VIC,5,1
525,Male,64,Chemical Engineer,Manufacturing,Mass Customer,Yes,9.0,38,3282,VIC,2,1
527,Female,81,VP Quality Control,Financial Services,Mass Customer,Yes,9.0,28,2261,NSW,8,0
528,Female,10,Registered Nurse,Health,Mass Customer,No,4.0,39,2576,NSW,10,1
529,Male,18,Operator,Retail,Affluent Customer,Yes,10.0,29,2160,NSW,9,1
530,Male,2,Recruiter,Manufacturing,Mass Customer,No,15.0,44,3108,VIC,10,0
531,Female,94,Senior Cost Accountant,Financial Services,High Net Worth,No,1.0,25,2145,NSW,7,1
532,Female,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,19.0,57,4165,QLD,5,1
533,Male,40,Database Administrator III,Retail,Mass Customer,No,11.0,37,2021,NSW,7,1
534,Female,2,Systems Administrator I,,Mass Customer,No,12.0,64,2218,NSW,11,1
535,Female,67,,,Affluent Customer,No,3.0,25,3124,VIC,12,0
536,Female,64,Recruiting Manager,Manufacturing,Affluent Customer,No,16.0,59,2145,NSW,7,0
537,Female,16,Structural Engineer,Entertainment,High Net Worth,No,7.0,29,2190,NSW,10,0
538,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,5.0,62,4211,QLD,7,1
539,Male,53,,Health,High Net Worth,No,15.0,43,3170,VIC,9,1
540,Female,80,Chemical Engineer,Manufacturing,Mass Customer,No,1.0,17,2170,NSW,9,1
541,Female,23,,Manufacturing,Affluent Customer,Yes,13.0,52,3130,VIC,10,0
542,Female,78,Accountant III,Manufacturing,Mass Customer,No,18.0,51,2337,NSW,6,1
543,Male,9,Account Coordinator,Retail,Affluent Customer,Yes,17.0,45,2307,NSW,4,0
544,Male,51,Structural Engineer,Manufacturing,High Net Worth,Yes,5.0,28,2121,NSW,10,0
545,Female,43,Project Manager,Health,Mass Customer,Yes,18.0,40,2761,NSW,8,1
546,Female,80,Information Systems Manager,Health,Mass Customer,Yes,12.0,37,2340,NSW,2,0
547,Female,22,Sales Associate,Health,Mass Customer,No,5.0,22,2745,NSW,9,1
549,Male,84,Human Resources Manager,Retail,Mass Customer,Yes,2.0,33,2716,NSW,1,1
550,Female,16,,Retail,Mass Customer,No,15.0,42,3168,VIC,6,0
551,Female,8,Structural Engineer,Financial Services,High Net Worth,No,9.0,31,3076,VIC,7,0
552,Male,66,Geological Engineer,Manufacturing,High Net Worth,Yes,20.0,40,2750,NSW,9,0
553,Female,62,Senior Sales Associate,Argiculture,Affluent Customer,Yes,7.0,39,2166,NSW,7,1
554,Female,33,Graphic Designer,Health,Mass Customer,Yes,7.0,63,2031,NSW,9,0
555,Male,99,Junior Executive,Property,Mass Customer,No,4.0,48,3564,VIC,4,0
556,Female,69,Junior Executive,,Mass Customer,No,11.0,61,2478,NSW,8,0
557,Female,67,,Manufacturing,Affluent Customer,Yes,18.0,57,4127,QLD,2,0
558,Female,96,Programmer Analyst III,,Mass Customer,No,8.0,45,3016,VIC,7,1
559,Female,39,Payment Adjustment Coordinator,Retail,High Net Worth,Yes,16.0,30,2116,NSW,10,0
560,Female,1,Social Worker,Health,Affluent Customer,No,8.0,65,3356,VIC,1,1
561,Female,99,Tax Accountant,,Mass Customer,No,12.0,41,2560,NSW,8,1
562,Female,88,Marketing Assistant,,Mass Customer,No,17.0,48,4680,QLD,3,0
563,Male,25,Accounting Assistant II,IT,Mass Customer,Yes,19.0,44,4740,QLD,5,1
564,Female,7,Operator,Retail,High Net Worth,No,7.0,35,2760,NSW,9,1
565,Male,30,Civil Engineer,Manufacturing,Mass Customer,Yes,16.0,59,2065,NSW,8,1
566,Female,66,Systems Administrator I,Financial Services,High Net Worth,Yes,9.0,40,2230,NSW,12,0
567,Male,73,,Financial Services,Affluent Customer,No,16.0,53,2087,NSW,11,0
568,Male,32,VP Sales,Manufacturing,Mass Customer,No,13.0,61,4505,QLD,8,1
569,Male,30,Analog Circuit Design manager,IT,Mass Customer,No,10.0,42,2630,NSW,2,0
570,Male,14,VP Product Management,Financial Services,Mass Customer,Yes,15.0,40,2225,NSW,10,1
571,Female,30,Assistant Media Planner,Entertainment,Mass Customer,No,6.0,60,3121,VIC,10,0
572,Male,0,Clinical Specialist,Health,High Net Worth,Yes,5.0,51,3013,VIC,10,1
573,Male,39,General Manager,,Mass Customer,No,2.0,24,3136,VIC,8,0
574,Male,95,Senior Cost Accountant,Financial Services,Mass Customer,No,20.0,28,2111,NSW,12,0
575,Male,64,VP Accounting,Financial Services,High Net Worth,Yes,11.0,62,2209,NSW,11,0
576,Male,98,Recruiter,Retail,Mass Customer,Yes,7.0,41,2106,NSW,10,1
577,Female,41,,Property,Mass Customer,Yes,19.0,62,3930,VIC,8,1
578,Female,72,Web Developer I,,High Net Worth,Yes,3.0,23,3182,VIC,10,1
